search_id,search_name,search_url,therapeutic_id,therapeutic_name,therapeutic_url,synonyms,fda_status,company,target_type,therapy_type,approved_for
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,galantamine,Galantamine,https://www.alzforum.org/therapeutics/galantamine,"Razadyne™, Reminyl™, Nivalin®",Alzheimer's Disease (Approved),"Janssen, Ortho-McNeil Pharmaceutical, Sanochemia Pharmazeutika, Shire, Takeda Pharmaceutical Company",Cholinergic System,Small Molecule,Mild to Moderate Alzheimer's disease
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,kynmobi,Kynmobi,https://www.alzforum.org/therapeutics/kynmobi,"APL-130277, apomorphine hydrochloride sublingual thin film",Parkinson's Disease (Approved),Sunovion Pharmaceuticals Inc.,Other Neurotransmitters,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,levodopa,Levodopa,https://www.alzforum.org/therapeutics/levodopa,"L-Dopa, Sinemet, Duodopa, Duopa, Inbrija, Parcopa, Prolopa, Rytary, Stalevo, Crexont",Parkinson's Disease (Approved),"AbbVie, Acorda Therapeutics, Inc., Amneal Pharmaceuticals, Inc.",Other Neurotransmitters,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,lumateperone,Lumateperone,https://www.alzforum.org/therapeutics/lumateperone,"Caplyta , ITI-007","Alzheimer's Disease (Discontinued), Schizophrenia (Approved), Bipolar Disorder (Approved)","Bristol-Myers Squibb, Intra-Cellular Therapies, Inc.",Other Neurotransmitters,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,memantine,Memantine,https://www.alzforum.org/therapeutics/memantine,"Ebixa™, Namenda™ , Axura®, Akatinol®, Memary®",Alzheimer's Disease (Approved),"Forest Laboratories, Inc., Lundbeck, Merz Pharma",Other Neurotransmitters,Small Molecule,Alzheimer's Disease
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,rasagiline,Rasagiline,https://www.alzforum.org/therapeutics/rasagiline,"Rasagiline mesylate, Azilect, TVP-1012","Alzheimer's Disease (Phase 2), Parkinson's Disease (Approved), Amyotrophic Lateral Sclerosis (Inactive)",Teva,Other Neurotransmitters,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,riluzole,Riluzole,https://www.alzforum.org/therapeutics/riluzole,"Rilutek®, RP 54274","Alzheimer's Disease (Phase 2), Parkinson's Disease (Discontinued), Amyotrophic Lateral Sclerosis (Approved), Huntington's Disease (Discontinued)",Sanofi,"Other Neurotransmitters, Other",Small Molecule,Amyotrophic Lateral Sclerosis in many countries
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,rivastigmine,Rivastigmine,https://www.alzforum.org/therapeutics/rivastigmine,"Exelon™, Rivastigmine tartrate , Rivastach® Patch, Prometax®, SDZ ENA 713","Alzheimer's Disease (Approved), Parkinson's Disease Dementia (Approved)",Novartis Pharmaceuticals Corporation,Cholinergic System,Small Molecule,Mild to moderate Alzheimer’s disease and mild to moderate dementia related to Parkinson's disease
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,safinamide,Safinamide,https://www.alzforum.org/therapeutics/safinamide,"Xadago, Onstryv","Multiple System Atrophy (Phase 2), Parkinson's Disease (Approved)","Newron, Zambon Company S.p.A.",Other Neurotransmitters,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,suvorexant,Suvorexant,https://www.alzforum.org/therapeutics/suvorexant,"Belsomra, MK-4305",Alzheimer's Disease (Approved),Merck,Other,Small Molecule,"Insomnia, Insomnia in mild to moderate Alzheimer's disease"
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,tacrine,Tacrine,https://www.alzforum.org/therapeutics/tacrine,Cognex™,Alzheimer's Disease (Approved),"Pfizer, Shionogi Pharma",Cholinergic System,Small Molecule,
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,vyalev,Vyalev,https://www.alzforum.org/therapeutics/vyalev,"Produodopa, Foslevodopa/Foscarbidopa, ABBV-951, LDp/CDp",Parkinson's Disease (Approved),AbbVie,Other Neurotransmitters,Small Molecule,Motor fluctuations in advanced Parkinson’s disease
?fda_statuses[]=184&therapy_types[]=166,8,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=184&therapy_types[]=166,zunveyltm,ZunveylTM,https://www.alzforum.org/therapeutics/zunveyltm,"Benzgalantamine , ALPHA-1062, GLN-1062, Memogain",Alzheimer's Disease (Approved),"Alpha Cognition, Galantos Pharma",Cholinergic System,Small Molecule,
?fda_statuses[]=40686&therapy_types[]=166,1,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=40686&therapy_types[]=166,nuplazid,Nuplazid,https://www.alzforum.org/therapeutics/nuplazid,"Pimavanserin, ACP-103, Pimavanserin tartrate","Alzheimer's Disease (Rejected), Schizophrenia (Discontinued), Dementia (Rejected), Depression (Discontinued)",Acadia Pharmaceuticals,Other Neurotransmitters,Small Molecule,Parkinson's psychosis
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,aci-3024,ACI-3024,https://www.alzforum.org/therapeutics/aci-3024,Tau MorphomerTM,"Alzheimer's Disease (Inactive), Other Tauopathy (Phase 0)",AC Immune SA,Tau,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,aqw051,AQW051,https://www.alzforum.org/therapeutics/aqw051,Alpha-7 nicotinic acetylcholine receptor agonist,"Alzheimer's Disease (Inactive), Parkinson's Disease (Phase 2), Schizophrenia (Phase 2)",Novartis Pharmaceuticals Corporation,Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,asn51,ASN51,https://www.alzforum.org/therapeutics/asn51,ASN121151,Alzheimer's Disease (Inactive),Asceneuron SA,Tau,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,atorvastatin,Atorvastatin,https://www.alzforum.org/therapeutics/atorvastatin,"Lipitor™ , Zarator®, Sortis®, Tahor®",Alzheimer's Disease (Inactive),Pfizer,Cholesterol,Small Molecule,Hypercholesterolaemia
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,azd3480,AZD3480,https://www.alzforum.org/therapeutics/azd3480,"ispronicline, TC-1734",Alzheimer's Disease (Inactive),"AstraZeneca, Targacept",Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,chf-5074,CHF 5074,https://www.alzforum.org/therapeutics/chf-5074,,"Mild Cognitive Impairment (Phase 2), Alzheimer's Disease (Inactive)","CereSpir™ Incorporated, Chiesi Pharmaceuticals Inc.","Amyloid-Related, Inflammation, Other",Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,citalopram,Citalopram,https://www.alzforum.org/therapeutics/citalopram,"escitalopram, Celexa, Lexapro , Cipralex","Alzheimer's Disease (Phase 3), Preclinical Alzheimer's Disease (Inactive)",,Other Neurotransmitters,Small Molecule,"Depression, generalized anxiety disorder"
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,dapsone,Dapsone,https://www.alzforum.org/therapeutics/dapsone,"Avlosulfon, Diaminodiphenylsulfone, DDS",Alzheimer's Disease (Inactive),Immune Network Ltd.,Other,Small Molecule,"Leprosy, malaria, some bacterial skin infections"
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,dnl201,DNL201,https://www.alzforum.org/therapeutics/dnl201,,Parkinson's Disease (Inactive),"Biogen, Denali Therapeutics Inc.","Inflammation, Other",Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,dnl747,DNL747,https://www.alzforum.org/therapeutics/dnl747,SAR443060,"Alzheimer's Disease (Inactive), Amyotrophic Lateral Sclerosis (Inactive)","Denali Therapeutics Inc., Sanofi",Inflammation,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,donepezil,Donepezil,https://www.alzforum.org/therapeutics/donepezil,"Aricept™, Donepezil hydrochloride, Eranz®, E 2020","Alzheimer's Disease (Approved), Dementia with Lewy Bodies (Inactive), Down's Syndrome (Inactive), Parkinson's Disease Dementia (Inactive)","Corium, Inc., Eisai Co., Ltd., Pfizer",Cholinergic System,Small Molecule,"Alzheimer's Disease, Dementia with Lewy Bodies (Japan)"
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,elnd005,ELND005,https://www.alzforum.org/therapeutics/elnd005,"AZD-103, Scyllo-inositol, cyclohexane-1,2,3,4,5,6-hexol",Alzheimer's Disease (Inactive),"Elan Corporation, Opko Health, Speranza Therapeutics, Transition Therapeutics, Inc.",Amyloid-Related,Small Molecule,None
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,exenatide,Exenatide,https://www.alzforum.org/therapeutics/exenatide,"Exendin-4, Byetta, Bydureon","Alzheimer's Disease (Inactive), Parkinson's Disease (Phase 3)","AstraZeneca, Eli Lilly & Co.",Other,Small Molecule,Diabetes mellitus in US
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,gv-971,GV-971,https://www.alzforum.org/therapeutics/gv-971,"sodium oligomannate, sodium oligo-mannurarate",Alzheimer's Disease (Inactive),Shanghai Green Valley Pharmaceuticals,"Amyloid-Related, Inflammation",Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,htl0018318,HTL0018318,https://www.alzforum.org/therapeutics/htl0018318,,"Alzheimer's Disease (Inactive), Dementia with Lewy Bodies (Inactive)","Allergan plc, Sosei Heptares",Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,huperzine,Huperzine A,https://www.alzforum.org/therapeutics/huperzine,"ZT-1, DEBIO 9902 , Qian ceng ta, Cerebra capsule, Pharmassure Memorall capsule",Alzheimer's Disease (Inactive),"Debiopharm Group™, Neuro-Hitech, Inc.",Cholinergic System,"Small Molecule, Supplement, Dietary",None
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,idalopirdine,Idalopirdine,https://www.alzforum.org/therapeutics/idalopirdine,"Lu AE58054, SGS 518","Alzheimer's Disease (Discontinued), Schizophrenia (Inactive)","Lundbeck, Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,mkc-231,MKC-231,https://www.alzforum.org/therapeutics/mkc-231,,Alzheimer's Disease (Inactive),Mitsubishi Tanabe Pharma,Unknown,Small Molecule,None
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,nelonicline,Nelonicline,https://www.alzforum.org/therapeutics/nelonicline,ABT-126,"Alzheimer's Disease (Discontinued), Schizophrenia (Inactive)",AbbVie,Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,nilotinib,Nilotinib,https://www.alzforum.org/therapeutics/nilotinib,"Tasigna, AMN107","Parkinson's Disease (Phase 2), Dementia with Lewy Bodies (Phase 2), Alzheimer's Disease (Inactive)",KeifeRx,Other,Small Molecule,Chronic myeloid leukemia
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,nilvadipine,Nilvadipine,https://www.alzforum.org/therapeutics/nilvadipine,"Nilvad, Nivadil, ARC029",Alzheimer's Disease (Inactive),"Archer Pharmaceuticals, Inc.",Other,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,pbt2,PBT2,https://www.alzforum.org/therapeutics/pbt2,PBT-2,"Alzheimer's Disease (Inactive), Huntington's Disease (Inactive)",Alterity Therapeutics,"Amyloid-Related, Metals",Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,phenserine,Phenserine,https://www.alzforum.org/therapeutics/phenserine,,Alzheimer's Disease (Inactive),"Annovis Bio, TorreyPines Therapeutics, Inc.",Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,pridopidine,Pridopidine,https://www.alzforum.org/therapeutics/pridopidine,"ACR16, TV-7820, Huntexil, ASP2314","Amyotrophic Lateral Sclerosis (Phase 2/3), Huntington's Disease (Phase 3), Parkinson's Disease (Inactive)",Prilenia Therapeutics,Other,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,prx-03140,PRX-03140,https://www.alzforum.org/therapeutics/prx-03140,Potassium salt,Alzheimer's Disease (Inactive),Epix Pharmaceuticals,Other,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,rasagiline,Rasagiline,https://www.alzforum.org/therapeutics/rasagiline,"Rasagiline mesylate, Azilect, TVP-1012","Alzheimer's Disease (Phase 2), Parkinson's Disease (Approved), Amyotrophic Lateral Sclerosis (Inactive)",Teva,Other Neurotransmitters,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,relyvrio,Relyvrio,https://www.alzforum.org/therapeutics/relyvrio,"Albrioza, AMX0035","Amyotrophic Lateral Sclerosis (Withdrawn), Alzheimer's Disease (Inactive), Progressive Supranuclear Palsy (Discontinued)",Amylyx Pharmaceuticals Inc,Other,"Combination, Small Molecule",ALS
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,rg3487,RG3487,https://www.alzforum.org/therapeutics/rg3487,"RO5313534, MEM 3454",Alzheimer's Disease (Inactive),,Cholinergic System,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,sabeluzole,Sabeluzole,https://www.alzforum.org/therapeutics/sabeluzole,R58735,Alzheimer's Disease (Inactive),,Unknown,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,simvastatin,Simvastatin,https://www.alzforum.org/therapeutics/simvastatin,"Zocor®, Lipex®, Lipovas®, Denan®","Alzheimer's Disease (Inactive), Mild Cognitive Impairment (Phase 4)",Merck,Cholesterol,Small Molecule,Hypercholesterolemia and diabetic cardiomyopathy.
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,st101,ST101,https://www.alzforum.org/therapeutics/st101,ZSET1446,Alzheimer's Disease (Inactive),"Sonexa Therapeutics, Inc.",Unknown,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,tpi-287,TPI 287,https://www.alzforum.org/therapeutics/tpi-287,,"Alzheimer's Disease (Inactive), Corticobasal Degeneration (Inactive), Progressive Supranuclear Palsy (Phase 1)",Cortice Biosciences,Tau,Small Molecule,
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,valproate,Valproate,https://www.alzforum.org/therapeutics/valproate,"Depakote, Depakene, Valproic acid , Divalproex sodium",Alzheimer's Disease (Inactive),Abbott Laboratories,Other Neurotransmitters,Small Molecule,"Epilepsy, Bipolar disorder, Migraine"
?fda_statuses[]=190&therapy_types[]=166,26,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=190&therapy_types[]=166,venglustat,Venglustat,https://www.alzforum.org/therapeutics/venglustat,"Ibiglustat, GZ/SAR402671, Genz-682452",Parkinson's Disease (Inactive),"Genzyme, Sanofi","alpha-synuclein, Other",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,abt-089,ABT-089,https://www.alzforum.org/therapeutics/abt-089,,Alzheimer's Disease (Discontinued),Abbott Laboratories,Cholinergic System,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,abt-288,ABT-288,https://www.alzforum.org/therapeutics/abt-288,,Alzheimer's Disease (Discontinued),AbbVie,"Cholinergic System, Other Neurotransmitters",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,abt-384,ABT-384,https://www.alzforum.org/therapeutics/abt-384,,Alzheimer's Disease (Discontinued),AbbVie,Other,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,abt-957,ABT-957,https://www.alzforum.org/therapeutics/abt-957,Alicapistat,Alzheimer's Disease (Discontinued),AbbVie,Other,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,abt-418,ABT 418,https://www.alzforum.org/therapeutics/abt-418,,Alzheimer's Disease (Discontinued),,Cholinergic System,Small Molecule,None
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,af-102b,AF 102B,https://www.alzforum.org/therapeutics/af-102b,"cevimeline HCL, Evoxac™",Alzheimer's Disease (Discontinued),"SnowBrand Pharmaceuticals, Inc.",Cholinergic System,Small Molecule,Treatment of dry mouth in Sjogren's syndrome.
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,arimoclomol,Arimoclomol,https://www.alzforum.org/therapeutics/arimoclomol,MiplyffaTM,"Niemann-Pick Diseases (Approved), Amyotrophic Lateral Sclerosis (Discontinued), Gaucher Disease (Discontinued)",Zevra Therapeutics,"Cholesterol, Other",Small Molecule,Niemann-Pick Disease Type C
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,atabecestat,Atabecestat,https://www.alzforum.org/therapeutics/atabecestat,"JNJ-54861911 , BACE inhibitor",Alzheimer's Disease (Discontinued),"Janssen, Shionogi Pharma",Amyloid-Related,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,atuzaginstat,Atuzaginstat,https://www.alzforum.org/therapeutics/atuzaginstat,COR388,Alzheimer's Disease (Discontinued),"Cortexyme, Inc., Quince Therapeutics",Other,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,avagacestat,Avagacestat,https://www.alzforum.org/therapeutics/avagacestat,BMS-708163,Alzheimer's Disease (Discontinued),Bristol-Myers Squibb,Amyloid-Related,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,avp-786,AVP-786,https://www.alzforum.org/therapeutics/avp-786,,"Alzheimer's Disease (Discontinued), Schizophrenia (Discontinued)","Avanir Pharmaceuticals, Concert Pharmaceuticals, Inc., Otsuka Pharmaceutical Co., Ltd.",Other Neurotransmitters,"Combination, Small Molecule",
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,azd1446,AZD1446,https://www.alzforum.org/therapeutics/azd1446,TC-6683,Alzheimer's Disease (Discontinued),"AstraZeneca, Targacept",Cholinergic System,Small Molecule,None
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,azeliragon,Azeliragon,https://www.alzforum.org/therapeutics/azeliragon,"PF-04494700, TTP488",Alzheimer's Disease (Discontinued),"Pfizer, TransTech Pharma, Inc., vTv Therapeutics LLC","Amyloid-Related, Inflammation",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,besipirdine-hcl,Besipirdine HCl,https://www.alzforum.org/therapeutics/besipirdine-hcl,HP 749,Alzheimer's Disease (Discontinued),"Aventis Pharmaceuticals, Inc. (was Hoechst)",Other Neurotransmitters,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,bi-409306,BI 409306,https://www.alzforum.org/therapeutics/bi-409306,SUB 166499,"Alzheimer's Disease (Discontinued), Schizophrenia (Phase 2)",Boehringer Ingelheim,"Other Neurotransmitters, Other",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,bi-1181181,BI 1181181,https://www.alzforum.org/therapeutics/bi-1181181,"VTP 37948, BACE inhibitor",Alzheimer's Disease (Discontinued),"Boehringer Ingelheim, Vitae Pharmaceuticals",Amyloid-Related,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,biib100,BIIB100,https://www.alzforum.org/therapeutics/biib100,KPT-350,Amyotrophic Lateral Sclerosis (Discontinued),Biogen,"Inflammation, Other",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,biib113,BIIB113,https://www.alzforum.org/therapeutics/biib113,,Alzheimer's Disease (Discontinued),Biogen,Tau,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,celecoxib,Celecoxib,https://www.alzforum.org/therapeutics/celecoxib,Celebrex,Alzheimer's Disease (Discontinued),Pfizer,Inflammation,Small Molecule,"Pain, Arthritis"
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,ceperognastat,Ceperognastat,https://www.alzforum.org/therapeutics/ceperognastat,LY3372689,Alzheimer's Disease (Discontinued),Eli Lilly & Co.,Tau,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,clioquinol,Clioquinol,https://www.alzforum.org/therapeutics/clioquinol,"iodochlorhydroxyquin, PBT-1",Alzheimer's Disease (Discontinued),Prana Biotechnology Limited,"Amyloid-Related, Metals",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,cx516,CX516,https://www.alzforum.org/therapeutics/cx516,Ampalex,Alzheimer's Disease (Discontinued),"Cortex Pharmaceuticals, Inc.",Other Neurotransmitters,Small Molecule,None
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,dexpramipexole,Dexpramipexole,https://www.alzforum.org/therapeutics/dexpramipexole,"R-pramipexole, RPPX, KNS-760704 , BIIB 050","Alzheimer's Disease (Phase 2), Amyotrophic Lateral Sclerosis (Discontinued)","Biogen, Knopp Biosciences LLC, Virginia Commonwealth University","Other Neurotransmitters, Other",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,dimebon,Dimebon,https://www.alzforum.org/therapeutics/dimebon,"Dimebolin, Latrepirdine, Pf-01913539","Alzheimer's Disease (Discontinued), Huntington's Disease (Discontinued)","Medivation, Inc.","Other Neurotransmitters, Unknown",Small Molecule,Anti-histamine use in Russia
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,dipraglurant,Dipraglurant,https://www.alzforum.org/therapeutics/dipraglurant,ADX48621,Parkinson's Disease (Discontinued),Addex Therapeutics,Other Neurotransmitters,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,dnl343,DNL343,https://www.alzforum.org/therapeutics/dnl343,,Amyotrophic Lateral Sclerosis (Discontinued),Denali Therapeutics Inc.,Other,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,dnl788,DNL788,https://www.alzforum.org/therapeutics/dnl788,"SAR443820, oditrasertib",Amyotrophic Lateral Sclerosis (Discontinued),"Denali Therapeutics Inc., Sanofi",Inflammation,Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,edonerpic,Edonerpic,https://www.alzforum.org/therapeutics/edonerpic,"T-817 MA, T 817",Alzheimer's Disease (Discontinued),"Toyama Chemical Co., Ltd.","Other, Unknown",Small Molecule,
?fda_statuses[]=189&therapy_types[]=166,88,https://www.alzforum.org/therapeutics/search/?fda_statuses[]=189&therapy_types[]=166,elenbecestat,Elenbecestat,https://www.alzforum.org/therapeutics/elenbecestat,"E2609, BACE inhibitor",Alzheimer's Disease (Discontinued),"Biogen, Eisai Co., Ltd.",Amyloid-Related,Small Molecule,
